model_key,provider,model_name,case_id,query,tags,parse_success,timed_out,error,latency_ms,keywords_pred,date_from_pred,date_to_pred,time_from_pred,time_to_pred,predicted_urls,expected_keywords,expected_date_from,expected_date_to,expected_time_from,expected_time_to,expected_relevant_urls
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-004A,events on 2026-03-31 about birthday party,date|topic|temporal,1,0,,8158.253,birthday|party|celebration|gathering|social|friends|family|fun|games|cake|presents|gifts|decorations|balloons|music|dancing|entertainment|venue|banquet hall|restaurant|home|outdoor|park|picnic|surprise|milestone|anniversary|occasion|festive|reception|themed party|costume party|dinner|lunch|snacks|refreshments|invitation|rsvp|guest list|planning|organization|activities|dj|band|photographer|catering|food|drinks|celebratory|joyful|memorable|special occasion|birthday bash,2026-03-31,2026-03-31,,,,birthday|party,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/198728/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-004B,birthday party on 2026-03-31 after 17:00,date|time|topic|temporal,1,0,,8019.528,birthday|party|celebration|gathering|social|friends|family|cake|gifts|decorations|balloons|music|dancing|fun|entertainment|games|activities|food|snacks|drinks|refreshments|dessert|banquet|reception|festive|joyful|happy|milestone|occasion|surprise|invitation|rsvp|venue|location|host|guest|celebrant|theme|costume|photobooth|dj|band|singer|performance|lighting|atmosphere|memories|special|commemorate|anniversary|bash|soiree,2026-03-31,2026-03-31,17:00,,,birthday|party,2026-03-31,2026-03-31,17:00,,https://events.unl.edu/2026/03/31/198728/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-004C,birthday party on 2026-03-31 before 19:00,date|time|topic|temporal,1,0,,8979.655,birthday|party|celebration|gathering|social|friends|family|cake|gifts|decorations|balloons|music|dancing|fun|entertainment|games|activities|food|snacks|drinks|refreshments|dessert|banquet|reception|festive|joyful|happy|milestone|occasion|surprise|invitation|rsvp|venue|location|host|guest|celebrant|birthday bash|birthday celebration|party games|party favors|birthday cake|birthday decorations|themed party|costume party|dinner party|cocktail party|buffet|potluck|outdoor party|indoor party|kids party|adult party,2026-03-31,2026-03-31,,19:00,,birthday|party,2026-03-31,2026-03-31,,19:00,https://events.unl.edu/2026/03/31/198728/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-005A,events on 2026-03-31 about dared dream,date|topic|temporal,1,0,,8410.189,daredream|dare to dream|dream|ambition|aspiration|goal|motivation|inspiration|success|achievement|opportunity|workshop|seminar|conference|speaker|presentation|panel discussion|career|future|planning|development|personal growth|leadership|mentorship|networking|community|student|faculty|alumni|university|college|education|learning|skills|training|program|initiative|challenge|innovation|creativity|entrepreneurship|business|start-up|technology|arts|humanities|sciences|engineering|mathematics|social sciences|public speaking|communication|teamwork|collaboration|vision|purpose|potential,2026-03-31,2026-03-31,,,,dared|dream|screening,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/198107/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-005B,dared dream on 2026-03-31 after 17:00,date|time|topic|temporal,1,0,,8392.615,dared|dream|challenge|ambition|goal|aspiration|motivation|inspiration|opportunity|innovation|creativity|vision|future|potential|growth|development|achievement|success|leadership|entrepreneurship|workshop|seminar|conference|speaker|presentation|panel discussion|networking|mentorship|career|skills|learning|education|training|ideas|projects|collaboration|teamwork|community|students|faculty|alumni|research|innovation lab|hackathon|pitch competition|startup|business|technology|design|arts|culture|performance|activity,2026-03-31,2026-03-31,17:00,,,dared|dream|screening,2026-03-31,2026-03-31,17:00,,https://events.unl.edu/2026/03/31/198107/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-005C,dared dream on 2026-03-31 before 19:00,date|time|topic|temporal,1,0,,8099.308,dared|dream|challenge|ambition|goal|aspiration|motivation|inspiration|opportunity|innovation|creativity|vision|future|potential|growth|development|achievement|success|workshop|seminar|talk|presentation|speaker|leader|mentor|training|skill|learning|education|career|networking|community|program|initiative|project|competition|contest|prize|award|performance|art|design|technology|science|engineering|business|entrepreneurship|startup|venture|ideas|thinking|problem solving|collaboration|teamwork,2026-03-31,2026-03-31,,19:00,,dared|dream|screening,2026-03-31,2026-03-31,,19:00,https://events.unl.edu/2026/03/31/198107/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-006A,events on 2026-03-31 about thompson forum,date|topic|temporal,1,0,,8174.182,forum|thompson|lecture|speaker|presentation|discussion|panel|debate|workshop|seminar|symposium|conference|meeting|town hall|public talk|academic|intellectual|cultural|arts|politics|science|technology|engineering|mathematics|history|literature|philosophy|sociology|psychology|economics|business|law|medicine|health|environment|sustainability|community|university|student|faculty|alumni|research|innovation|performance|exhibition|art gallery|theater|music|dance|film|documentary|screening|q&a|networking|reception|social|gathering,2026-03-31,2026-03-31,,,,thompson|forum|americas,2026-03-31,2026-03-31,,,https://events.unl.edu/2026/03/31/193850/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-006B,thompson forum on 2026-03-31 after 18:30,date|time|topic|temporal,1,0,,7724.896,thompson forum|forum|lecture|speaker|presentation|discussion|debate|panel|symposium|university event|academic|intellectual|cultural|arts|politics|science|technology|history|philosophy|literature|current events|public affairs|community|seminar|workshop|talk|address|performance|guest speaker|expert|professor|researcher|author|artist|activist|student|faculty|staff|alumni|public|meeting|gathering|conference|colloquium|town hall|q&a|interview|roundtable|open forum|public lecture|intellectual discussion,2026-03-31,2026-03-31,18:30,,,thompson|forum|americas,2026-03-31,2026-03-31,18:30,,https://events.unl.edu/2026/03/31/193850/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-006C,thompson forum on 2026-03-31 before 20:30,date|time|topic|temporal,1,0,,8075.016,thompson forum|forum|lecture|speaker|presentation|discussion|debate|panel|symposium|university event|academic|intellectual|cultural|arts|performance|talk|seminar|workshop|meeting|conference|public event|community event|student event|faculty event|alumni event|guest speaker|expert|research|politics|current events|history|science|technology|engineering|mathematics|literature|philosophy|art|music|theater|film|dance|visual arts|performing arts|media|communication|journalism|law|business|economics|psychology|sociology|anthropology,2026-03-31,2026-03-31,,20:30,,thompson|forum|americas,2026-03-31,2026-03-31,,20:30,https://events.unl.edu/2026/03/31/193850/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-007A,events on 2026-04-01 about servsafe training,date|topic|temporal,1,0,,8862.583,servsafe|food safety|food handler|food safety certification|food safety course|food safety training|restaurant training|culinary training|hospitality training|kitchen safety|sanitation|hygiene|allergen training|safe food handling|foodborne illness|preventative measures|health inspection|food regulations|compliance|certificate|certification|workshop|seminar|class|course|training|education|learning|professional development|career development|skill development|culinary arts|hospitality management|restaurant management|food service|catering|chef|cook|kitchen staff|manager|supervisor|instructor|teacher|expert|consultant|health department|food industry|restaurant industry|hospitality industry|food safety manager|food safety specialist|food safety audit|risk management|hazard analysis|critical control points|haccp|food protection,2026-04-01,2026-04-01,,,,servsafe|training,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/197086/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-007B,servsafe training on 2026-04-01 after 08:30,date|time|topic|temporal,0,0,"503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",5023.735,,,,,,https://events.unl.edu/2026/04/19/198228/|https://events.unl.edu/2026/04/19/199285/|https://events.unl.edu/2026/04/19/199266/|https://events.unl.edu/2026/04/20/198228/|https://events.unl.edu/2026/04/20/198945/|https://events.unl.edu/2026/04/20/199298/|https://events.unl.edu/2026/04/20/197678/|https://events.unl.edu/2026/04/20/195250/|https://events.unl.edu/2026/04/20/199267/|https://events.unl.edu/2026/04/20/199253/,servsafe|training,2026-04-01,2026-04-01,08:30,,https://events.unl.edu/2026/04/01/197086/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-007C,servsafe training on 2026-04-01 before 10:30,date|time|topic|temporal,1,0,,12934.835,servsafe|food safety|food handler|restaurant training|culinary|hospitality|kitchen safety|sanitation|hygiene|foodborne illness|allergen awareness|safe food handling|certificate|certification|course|workshop|training|class|education|culinary arts|food service|restaurant|cafe|catering|bakery|grocery store|food industry|health department|inspection|compliance|manager training|employee training|food preparation|food storage|temperature control|cross-contamination|cleaning|disinfecting|pest control|personal hygiene|handwashing|gloves|hairnets|aprons|food labeling|hazard analysis|critical control points|haccp|risk management|food regulations|local health codes|state health codes|federal health codes|food safety manager|food safety specialist,2026-04-01,2026-04-01,,10:30,,servsafe|training,2026-04-01,2026-04-01,,10:30,https://events.unl.edu/2026/04/01/197086/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-008A,events on 2026-04-01 about conference great,date|topic|temporal,1,0,,8521.415,conference|meeting|symposium|workshop|seminar|convention|summit|congress|forum|panel discussion|keynote speaker|presentation|research|academic|professional development|networking|industry|technology|science|engineering|medicine|business|law|arts|humanities|social sciences|great|excellent|outstanding|remarkable|important|significant|influential|notable|prominent|leading|innovative|cutting edge|groundbreaking|impactful|successful|well-regarded|renowned|expert|speaker|lecturer|professor|researcher|attendee|participant|organizer|sponsor|venue|registration|agenda|schedule,2026-04-01,2026-04-01,,,,conference|great|plains,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/195641/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-008B,conference great on 2026-04-01 after 09:00,date|time|topic|temporal,1,0,,7402.235,conference|symposium|workshop|seminar|convention|meeting|summit|forum|panel discussion|keynote speaker|presentation|research|academic|professional development|networking|industry|technology|science|engineering|medicine|business|law|arts|humanities|social sciences|speaker|lecturer|expert|panelist|attendee|participant|registration|agenda|schedule|venue|event space|exhibition|booth|trade show|innovation|knowledge sharing|collaboration|leadership|strategy|policy|trends|challenges|opportunities|great,2026-04-01,2026-04-01,09:00,,,conference|great|plains,2026-04-01,2026-04-01,09:00,,https://events.unl.edu/2026/04/01/195641/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-008C,conference great on 2026-04-01 before 11:00,date|time|topic|temporal,1,0,,8058.616,conference|symposium|workshop|seminar|convention|meeting|summit|forum|panel discussion|keynote speaker|presentation|research|academic|professional development|networking|industry|technology|science|engineering|medicine|business|law|arts|humanities|social sciences|speaker|lecturer|expert|panelist|attendee|participant|registration|agenda|schedule|venue|event space|auditorium|ballroom|classroom|exhibition|booth|poster session|paper|publication|journal|research grant|funding|innovation|leadership|collaboration|intellectual property|policy|debate|discussion|great,2026-04-01,2026-04-01,,11:00,,conference|great|plains,2026-04-01,2026-04-01,,11:00,https://events.unl.edu/2026/04/01/195641/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-009A,events on 2026-04-01 about great plains,date|topic|temporal,1,0,,8919.785,great plains|plains|prairie|midwest|nebraska|kansas|oklahoma|south dakota|north dakota|montana|wyoming|colorado|agriculture|farming|ranching|livestock|wheat|corn|soybeans|cattle|horses|native american|indigenous peoples|lakota|sioux|cheyenne|arapaho|history|culture|art|music|literature|geography|ecology|environment|conservation|wildlife|bison|prairie dogs|birds|plants|grasslands|wind energy|renewable energy|rural life|small towns|community|heritage|folklore|storytelling|documentary|film|lecture|presentation|workshop|discussion|panel|exhibit|museum|travel|tourism,2026-04-01,2026-04-01,,,,great|plains|talk,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/198727/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-009B,great plains on 2026-04-01 after 09:00,date|time|topic|temporal,1,0,,8365.428,great plains|plains|prairie|midwest|nebraska|kansas|oklahoma|south dakota|north dakota|montana|wyoming|colorado|agriculture|farming|ranching|livestock|wheat|corn|soybeans|cattle|horses|wildlife|bison|prairie dogs|birds|nature|landscape|scenery|outdoors|hiking|camping|photography|conservation|environment|history|settlers|pioneers|native american|indigenous|culture|art|music|literature|film|documentary|travel|tourism|exploration|geology|climate|weather|wind|grassland|ecosystem|biodiversity,2026-04-01,2026-04-01,09:00,,,great|plains|talk,2026-04-01,2026-04-01,09:00,,https://events.unl.edu/2026/04/01/198727/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-009C,great plains on 2026-04-01 before 11:00,date|time|topic|temporal,1,0,,8455.402,great plains|plains|prairie|midwest|nebraska|kansas|oklahoma|south dakota|north dakota|montana|wyoming|colorado|agriculture|farming|ranching|livestock|wheat|corn|soybeans|cattle|horses|wildlife|bison|prairie dogs|birds|nature|landscape|scenery|outdoors|hiking|camping|photography|conservation|environment|history|settlers|pioneers|native american|indigenous|culture|art|music|literature|film|documentary|travel|tourism|exploration|geology|climate|weather|wind|grassland|ecosystem|biodiversity,2026-04-01,2026-04-01,,11:00,,great|plains|talk,2026-04-01,2026-04-01,,11:00,https://events.unl.edu/2026/04/01/198727/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-010A,events on 2026-04-01 about community care,date|topic|temporal,1,0,,8912.947,community|care|social|support|wellbeing|mental health|physical health|emotional support|assistance|help|outreach|service|volunteering|volunteer|nonprofit|charity|advocacy|social work|community service|public health|healthcare|wellness|social services|local|neighborhood|town|city|residents|population|people|groups|organizations|associations|clubs|programs|initiatives|projects|activities|workshops|seminars|training|education|awareness|fundraising|donation|giving|support groups|counseling|therapy|crisis intervention|social justice|equity|inclusion|diversity|human services|community development,2026-04-01,2026-04-01,,,,community|care|days,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/195719/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-010B,community care on 2026-04-01 after 11:00,date|time|topic|temporal,1,0,,8751.790,community|care|service|outreach|volunteer|nonprofit|social work|helping|assistance|support|wellbeing|welfare|charity|philanthropy|human services|social services|advocacy|engagement|civic duty|public service|local initiatives|neighborhood support|community development|social impact|giving back|kindness|compassion|empathy|humanity|altruism|benevolence|social responsibility|mutual aid|collective care|peer support|mental health|physical health|emotional wellbeing|crisis intervention|food bank|shelter|homelessness|poverty|disadvantage|vulnerable populations|youth services|senior services|family services|disability services|health clinic|medical assistance|counseling|therapy|education|literacy|job training,2026-04-01,2026-04-01,11:00,,,community|care|days,2026-04-01,2026-04-01,11:00,,https://events.unl.edu/2026/04/01/195719/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-010C,community care on 2026-04-01 before 13:00,date|time|topic|temporal,1,0,,9138.074,community|care|service|outreach|volunteer|nonprofit|social work|helping|assistance|support|wellbeing|welfare|charity|philanthropy|human services|social services|public service|civic engagement|local initiatives|neighborhood support|community development|advocacy|social justice|equity|inclusion|compassion|empathy|kindness|generosity|altruism|giving back|mutual aid|collective care|mental health|physical health|emotional support|crisis intervention|food bank|shelter|housing assistance|job training|education|literacy|mentoring|tutoring|youth programs|senior services|disability services|healthcare access|community events|fundraising|awareness campaigns,2026-04-01,2026-04-01,,13:00,,community|care|days,2026-04-01,2026-04-01,,13:00,https://events.unl.edu/2026/04/01/195719/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-011A,events on 2026-04-01 about food trucks,date|topic|temporal,1,0,,8272.329,food|food trucks|trucks|mobile food|street food|cuisine|dining|eating|restaurant|meal|lunch|dinner|breakfast|brunch|snacks|dessert|pasta|pizza|tacos|burger|salad|bbq|sushi|sandwich|hot dog|fries|ice cream|coffee|tea|beverage|drinks|vendor|festival|fair|outdoor|community|gathering|party|celebration|local|regional|international|culinary|gastronomy|foodie|tasting|sampling|menu|special|deals|promotion|entertainment|music|live music|family|fun,2026-04-01,2026-04-01,,,,food|trucks|nic,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/198261/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-011B,food trucks on 2026-04-01 after 11:00,date|time|topic|temporal,1,0,,8037.509,food|food trucks|trucks|cuisine|dining|eat|lunch|dinner|breakfast|brunch|snacks|street food|mobile food|culinary|restaurant|takeout|delivery|pasta|pizza|tacos|burger|salad|bbq|sushi|sandwich|hot dog|fries|ice cream|dessert|beverage|drinks|coffee|tea|soda|juice|water|vegetarian|vegan|gluten-free|halal|kosher|organic|local food|farmers market|food vendors|food stalls|outdoor dining|picnic|festival|gathering|community|campus food|student food|affordable food,2026-04-01,2026-04-01,11:00,,,food|trucks|nic,2026-04-01,2026-04-01,11:00,,https://events.unl.edu/2026/04/01/198261/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-011C,food trucks on 2026-04-01 before 13:00,date|time|topic|temporal,1,0,,7828.057,food|food trucks|trucks|cuisine|dining|eat|lunch|dinner|breakfast|snacks|street food|mobile food|burger|pizza|tacos|sandwich|salad|fries|hot dog|bbq|sushi|pasta|ice cream|dessert|beverage|drinks|coffee|tea|soda|juice|water|vegetarian|vegan|gluten-free|halal|kosher|local food|regional cuisine|international food|food vendors|culinary|gastronomy|meal|takeout|delivery|outdoor dining|picnic|festival|gathering|community|marketplace,2026-04-01,2026-04-01,,13:00,,food|trucks|nic,2026-04-01,2026-04-01,,13:00,https://events.unl.edu/2026/04/01/198261/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-012A,events on 2026-04-01 about healthieru sound,date|topic|temporal,1,0,,9113.918,healthieru|health|wellness|nutrition|diet|exercise|fitness|mental health|wellbeing|mindfulness|yoga|meditation|stress management|healthy eating|physical activity|health education|health workshop|health seminar|sound|music|audio|acoustic|performance|concert|live music|dj|speaker|presentation|workshop|seminar|lecture|panel discussion|activities|gathering|meeting|session|program|opportunity|student life|campus event|university event|community|student|faculty|staff|learning|development|well-being resources|health services|counseling|therapy|support group|relaxation|healing|vibration|frequency|sound therapy|sound healing,2026-04-01,2026-04-01,,,,healthieru|sound|bath,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/197047/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-012B,healthieru sound on 2026-04-01 after 12:15,date|time|topic|temporal,1,0,,7826.268,health|wellness|wellbeing|healthy|nutrition|exercise|fitness|yoga|meditation|mindfulness|stress relief|mental health|physical health|healthieru|sound|music|sound bath|healing sounds|acoustic|vibration|frequency|therapy|relaxation|calm|peace|mind body|self-care|workshop|seminar|session|activity|program|retreat|group|community|instructor|speaker|expert|healing|alternative medicine|holistic health|well-being|self improvement|personal growth|body positive|health education|health promotion|preventative care|lifestyle|balance|harmony,2026-04-01,2026-04-01,12:15,,,healthieru|sound|bath,2026-04-01,2026-04-01,12:15,,https://events.unl.edu/2026/04/01/197047/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-012C,healthieru sound on 2026-04-01 before 14:15,date|time|topic|temporal,1,0,,8247.244,health|wellness|wellbeing|mental health|physical health|nutrition|exercise|fitness|yoga|meditation|mindfulness|stress management|healthy eating|healthieru|sound|sound bath|sound healing|acoustic|vibration|frequency|therapy|relaxation|music therapy|healing|self-care|workshop|seminar|session|group|activity|program|retreat|mind body connection|holistic health|alternative medicine|preventative care|health education|health promotion|community health|student health|faculty health|staff health|wellbeing resources|health services|counseling|support group|guided meditation|mindful movement|body scan|breathing exercises|health talk|health fair,2026-04-01,2026-04-01,,14:15,,healthieru|sound|bath,2026-04-01,2026-04-01,,14:15,https://events.unl.edu/2026/04/01/197047/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-013A,events on 2026-04-01 about cas career,date|topic|temporal,1,0,,8766.498,career|cas|college of arts and sciences|liberal arts|job|jobs|internship|internships|employment|recruiting|workshop|seminar|networking|career fair|resume|cover letter|interview|job search|professional development|mentorship|alumni|industry|company|corporation|business|opportunities|advice|guidance|planning|future|skills|training|development|leadership|communication|teamwork|problem solving|critical thinking|presentation|public speaking|career services|hr|human resources|recruiter|employer|panel discussion|guest speaker|information session|major|minor|degree|graduate school|postgraduate|research|volunteer|service|community|outreach,2026-04-01,2026-04-01,,,,cas|career|ins,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/195934/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-013B,cas career on 2026-04-01 after 13:00,date|time|topic|temporal,1,0,,7875.036,cas|career|career services|job|jobs|employment|internship|internships|recruiting|resume|cover letter|interview|job fair|workshop|networking|professional development|career advice|career counseling|mentorship|alumni|employer|company|hr|human resources|recruiter|job search|hiring|opportunities|positions|placement|skill development|professional skills|leadership|communication|teamwork|problem solving|critical thinking|time management|work experience|industry|field|occupation|vocation|profession|career path|future|goals|planning|assessment|exploration|guidance,2026-04-01,2026-04-01,13:00,,,cas|career|ins,2026-04-01,2026-04-01,13:00,,https://events.unl.edu/2026/04/01/195934/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-013C,cas career on 2026-04-01 before 15:00,date|time|topic|temporal,1,0,,7984.733,cas|career|career services|job|jobs|employment|internship|internships|recruiting|resume|cover letter|interview|job fair|workshop|networking|professional development|career advice|career counseling|mentorship|alumni|employer|company|hr|human resources|recruiter|job search|hiring|opportunities|positions|placement|skill development|professional skills|leadership|communication|teamwork|problem solving|critical thinking|time management|work experience|entry level|full time|part time|remote|hybrid|on campus|student employment|graduate jobs|career path|industry|profession|vocation|occupation,2026-04-01,2026-04-01,,15:00,,cas|career|ins,2026-04-01,2026-04-01,,15:00,https://events.unl.edu/2026/04/01/195934/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-014A,events on 2026-04-01 about instagram global,date|topic|temporal,1,0,,8325.730,instagram|social media|social networking|online platform|photo sharing|video sharing|influencer|marketing|digital marketing|social media marketing|branding|global|international|worldwide|culture|community|network|connection|workshop|seminar|presentation|talk|lecture|panel discussion|meetup|conference|summit|training|webinar|online event|virtual event|social|communication|engagement|content creation|storytelling|algorithm|data analytics|trends|strategy|business|technology|innovation|media|public relations|advertising|promotion|awareness|campaign|reach|followers|likes|comments|shares|insights|analytics|growth|opportunities,2026-04-01,2026-04-01,,,,instagram|global|experiences,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/195888/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-014B,instagram global on 2026-04-01 after 14:00,date|time|topic|temporal,1,0,,8030.852,instagram|social media|photo sharing|video sharing|online platform|global|international|worldwide|community|network|influencer|marketing|branding|promotion|workshop|seminar|presentation|training|meetup|discussion|panel|speaker|guest|expert|social networking|digital marketing|content creation|online communication|visual communication|media|photography|videography|filters|stories|reels|live stream|engagement|followers|likes|comments|shares|algorithm|trends|analytics|data|insights|strategy|campaign|business|student|university|college|learning|education,2026-04-01,2026-04-01,14:00,,,instagram|global|experiences,2026-04-01,2026-04-01,14:00,,https://events.unl.edu/2026/04/01/195888/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-014C,instagram global on 2026-04-01 before 16:00,date|time|topic|temporal,1,0,,8071.057,instagram|social media|photo sharing|video sharing|online platform|global|international|worldwide|community|network|influencer|marketing|branding|promotion|workshop|seminar|training|presentation|discussion|panel|speaker|expert|social networking|digital marketing|content creation|online engagement|media|communication|public relations|advertising|business|technology|innovation|trends|strategy|campaign|analytics|data|insights|followers|likes|comments|shares|stories|reels|live|feed|profile|account|algorithm|engagement rate|reach|visibility,2026-04-01,2026-04-01,,16:00,,instagram|global|experiences,2026-04-01,2026-04-01,,16:00,https://events.unl.edu/2026/04/01/195888/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-015A,events on 2026-04-01 about food support,date|topic|temporal,1,0,,7950.631,food|pasta|pizza|tacos|burger|salad|bbq|sushi|meal|dining|cuisine|restaurant|cafe|bakery|grocery|cooking|recipe|foodie|eat|drink|beverage|snack|dessert|support|assistance|aid|help|charity|donation|fundraising|community|outreach|volunteer|service|nonprofit|welfare|social services|food bank|pantry|soup kitchen|meals on wheels|hunger relief|food security|nutrition|healthy eating|food drive|giving|beneficiary|resource|program|initiative|gathering|workshop|seminar|conference,2026-04-01,2026-04-01,,,,food|support|snap,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/197544/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-015B,food support on 2026-04-01 after 14:00,date|time|topic|temporal,1,0,,7981.007,food|pasta|pizza|tacos|burger|salad|bbq|sushi|meal|snacks|groceries|pantry|food bank|food drive|food assistance|food pantry|nutrition|cooking|recipes|dining|support|aid|assistance|help|charity|donation|giving|relief|community|outreach|volunteer|service|nonprofit|welfare|social services|resources|care|wellbeing|hunger relief|food security|meal program|soup kitchen|free food|discounted food|food voucher|food stamp|food distribution|emergency food|student support|campus resources|financial aid|basic needs|student welfare,2026-04-01,2026-04-01,14:00,,,food|support|snap,2026-04-01,2026-04-01,14:00,,https://events.unl.edu/2026/04/01/197544/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-015C,food support on 2026-04-01 before 16:00,date|time|topic|temporal,1,0,,7741.549,food|pasta|pizza|tacos|burger|salad|bbq|sushi|meal|snacks|groceries|pantry|food bank|food drive|donation|charity|support|assistance|aid|help|resources|community|outreach|volunteer|service|nonprofit|welfare|social services|hunger relief|food security|nutrition|cooking|recipes|dining|canteen|kitchen|soup kitchen|free food|low cost food|food voucher|food stamps|meal program|breakfast|lunch|dinner|catering|food distribution|food access|food pantry|emergency food|food assistance program,2026-04-01,2026-04-01,,16:00,,food|support|snap,2026-04-01,2026-04-01,,16:00,https://events.unl.edu/2026/04/01/197544/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-016A,events on 2026-04-01 about venture competition,date|topic|temporal,1,0,,7828.772,venture|competition|business|startup|entrepreneurship|innovation|pitch|investors|funding|seed|angel|vc|accelerator|incubator|challenge|contest|prize|awards|judges|mentors|networking|business plan|market research|financial modeling|strategy|leadership|teamwork|presentation|public speaking|sales|marketing|product development|technology|design|engineering|science|arts|humanities|social enterprise|nonprofit|impact investing|sustainability|growth|scale|opportunity|workshop|seminar|conference|fair|expo|career|student|alumni,2026-04-01,2026-04-01,,,,venture|competition|effectively,2026-04-01,2026-04-01,,,https://events.unl.edu/2026/04/01/197558/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-016B,venture competition on 2026-04-01 after 14:00,date|time|topic|temporal,1,0,,7527.811,venture|competition|startup|entrepreneurship|business|innovation|pitch|investors|funding|seed|angel|vc|prize|award|challenge|contest|ideas|new venture|business plan|market research|financial modeling|team|leadership|strategy|growth|scaling|technology|product|service|design|marketing|sales|networking|mentorship|judges|presentation|demo|prototype|incubator|accelerator|student|alumni|faculty|workshop|seminar|opportunity|career|development|skills|resources|support,2026-04-01,2026-04-01,14:00,,,venture|competition|effectively,2026-04-01,2026-04-01,14:00,,https://events.unl.edu/2026/04/01/197558/
gemini:gemma-3-27b-it,gemini,gemma-3-27b-it,RIG-TMP-016C,venture competition on 2026-04-01 before 16:00,date|time|topic|temporal,1,0,,7761.227,venture|competition|startup|entrepreneurship|business|innovation|pitch|investors|funding|prize|awards|challenge|contest|idea|business plan|marketing|finance|technology|engineering|design|product|service|team|judges|mentors|networking|workshop|seminar|opportunity|growth|development|leadership|strategy|management|sales|branding|research|prototype|demo|presentation|public speaking|vc|angel investor|seed funding|accelerator|incubator|student|alumni|faculty|university|school|college,2026-04-01,2026-04-01,,16:00,,venture|competition|effectively,2026-04-01,2026-04-01,,16:00,https://events.unl.edu/2026/04/01/197558/
